Date,Close,High,Low,Open,Volume,Daily_Return,Log_Return,SMA_20,SMA_50,Volatility
2020-07-08,92.48478698730469,92.51631404514396,91.26982594707978,91.3571322149976,117092000.0,0.02329021200270387,0.023023133935054108,86.8451644897461,80.11141464233398,0.020260526212927253
2020-07-09,92.88249206542969,93.43055216626935,91.83486136183558,93.37720039708492,125642800.0,0.004300221594061737,0.004291002062418937,87.21098670959472,80.62156204223633,0.01968564497200242
2020-07-10,93.04497528076172,93.10318192525366,91.86639619002682,92.47751045180962,90257200.0,0.0017493416866718459,0.0017478133706085603,87.79033622741699,81.0906999206543,0.015406136807837242
2020-07-13,92.61572265625,96.95901797723327,92.40231560385234,94.34964385590663,191649200.0,-0.004613388559849163,-0.004624063079976721,88.31305885314941,81.52189193725586,0.015605922515476359
2020-07-14,94.14837646484375,94.33995142456507,91.0636910214966,91.99733587271359,170989200.0,0.016548527233138488,0.01641309247764812,88.86160888671876,82.00661590576172,0.015721566611246875
2020-07-15,94.7958755493164,96.27274058885732,93.59789175816579,96.02295896280789,153198000.0,0.0068774322912985575,0.006853890629658684,89.33231506347656,82.4845068359375,0.014991865299564
2020-07-16,93.62940216064453,94.48545043557607,93.03041037162107,93.66820411710265,110577600.0,-0.012305106967075097,-0.012381441646447748,89.75063858032226,82.91778518676757,0.015442019312362243
2020-07-17,93.44025421142578,94.23567587629981,92.96736319511449,94.08047543961847,92186800.0,-0.0020201768339204174,-0.002022220143502136,90.15780677795411,83.33243118286133,0.015487739751151764
2020-07-20,95.409423828125,95.54765444448357,93.18321375708835,93.52757658018402,90318000.0,0.021074103803737643,0.02085511618023112,90.68780632019043,83.77141723632812,0.015698104211279828
2020-07-21,94.09259796142578,96.27515822341762,93.84281636080428,96.19998173978415,103433200.0,-0.013801842772590334,-0.013897973752557474,91.04101638793945,84.14909713745118,0.015542244734056965
2020-07-22,94.35693359375,95.03837684731691,93.70701739615949,93.79431625820118,89001600.0,0.002809313782924594,0.002805375036018717,91.31456451416015,84.5083950805664,0.014998223225742834
2020-07-23,90.06214904785156,94.16778614112043,89.25217747144076,94.09018221266099,197004400.0,-0.04551636411150728,-0.04658478013459923,91.45182342529297,84.79925796508789,0.018017472757404764
2020-07-24,89.83901977539062,90.18338250647658,86.47302597872792,88.2603063707244,185438800.0,-0.00247750331099017,-0.0024805774007461753,91.51996726989746,85.10389450073242,0.0178283555497242
2020-07-27,91.96822357177734,92.06037728689391,90.67809376229332,90.90119574558146,121214000.0,0.02370021179783577,0.023423721838004254,91.83049659729004,85.4419483947754,0.01687235934492327
2020-07-28,90.4574203491211,91.71603062810593,90.45256547899412,91.53899808495447,103625600.0,-0.01642744813350816,-0.016563874817911863,91.96666374206544,85.75866256713867,0.016791105910514994
2020-07-29,92.19136047363281,92.37566795887918,90.90365031390351,90.94002484369736,90329200.0,0.01916857807595629,0.018987175372239044,92.15291023254395,86.07489181518555,0.0171874478896063
2020-07-30,93.30687713623047,93.41115323756709,90.95698669984957,91.36439616603701,158130000.0,0.0121000130258051,0.012027393082795539,92.40329780578614,86.42225860595703,0.017296313882788024
2020-07-31,103.07504272460938,103.2253956841153,97.80294239807122,99.80120250061277,374336800.0,0.10468859196859759,0.09956347802879163,93.14209365844727,86.9354508972168,0.028550535055785514
2020-08-03,105.67230224609375,108.29137183717285,104.6586259422002,104.95690446853536,308151200.0,0.02519775352820952,0.02488552425314402,93.89265289306641,87.51213165283202,0.02849934923432448
2020-08-04,106.37796783447266,107.46924775800966,105.13875500626185,105.86142748655064,173071600.0,0.006677867079450284,0.006655668894636974,94.69256019592285,88.09303207397461,0.028381357299271496
2020-08-05,106.7635726928711,107.08368330710017,105.63349060376568,106.09910671543679,121776800.0,0.003624856408222188,0.0036183024495630924,95.40649948120117,88.69212036132812,0.028183808596987533
2020-08-06,110.48847961425781,110.98319537944147,106.50652354357302,107.09581307815968,202428800.0,0.0348893056632924,0.034294469947702,96.28679885864258,89.35901397705078,0.02881996784823738
2020-08-07,107.97643280029297,110.46660808616394,107.17957700537667,110.009872310896,198045600.0,-0.02273582569635324,-0.022998270138334824,97.03337173461914,89.97498748779297,0.029656449446388355
2020-08-10,109.54584503173828,110.56378066058019,106.89532594642495,109.42194125871023,212403600.0,0.014534766436931745,0.014430149225310154,97.87987785339355,90.6238525390625,0.02954099170908273
2020-08-11,106.28797149658203,109.30776282738468,106.02801970691873,108.80973072656776,187902400.0,-0.02973981837661077,-0.030191014973814413,98.48685760498047,91.18859603881836,0.03069518302718461
2020-08-12,109.82038879394531,110.07790879616837,107.18444536818468,107.37879756886053,165598000.0,0.03323440317493387,0.032694079376766175,99.23808326721192,91.81676162719727,0.03127189953145384
2020-08-13,111.7639389038086,112.7672986221406,110.71198742895228,111.20030714999548,210082000.0,0.017697534412393523,0.017542756507098745,100.14481010437012,92.47516510009766,0.030973174325789252
2020-08-14,111.6643295288086,111.75421760454509,109.85439412589318,111.58901749702606,165565200.0,-0.0008912478924506528,-0.0008916452899909103,101.05601387023925,93.14515640258789,0.030952414969999592
2020-08-17,111.37278747558594,112.8110188476026,110.74599537909668,112.78672297104335,119561600.0,-0.0026108790018520844,-0.0026142932905912357,101.8541820526123,93.76479248046876,0.03093495631375455
2020-08-18,112.30082702636719,112.7259788863913,110.78971554731912,111.12497934318773,105633600.0,0.008332731646720104,0.00829820610052047,102.76459350585938,94.39348312377929,0.030499031781776716
2020-08-19,112.4417495727539,113.85568519716752,112.34700528381059,112.7089894111577,145538000.0,0.0012548665056013597,0.0012540798186838529,103.66883430480956,94.97392059326172,0.030518451819260644
2020-08-20,114.93675994873047,115.05094387767285,112.4660172369599,112.48302508924182,126907200.0,0.022189359250072815,0.021946757642287845,104.91256484985351,95.56133483886718,0.027755536410086577
2020-08-21,120.85974884033203,121.34320488803218,115.88425449002158,115.89639872088485,338054800.0,0.05153258969753116,0.050248709211027975,106.46360130310059,96.3493701171875,0.02881646359890794
2020-08-24,122.30525970458984,125.15013843519527,120.43945211980873,125.06509916365437,345937600.0,0.011960233891992189,0.01188927552009159,107.9804531097412,97.15224990844726,0.028756301840278466
2020-08-25,121.30191040039062,121.64689406910605,119.57943869691742,121.17801402833966,211495600.0,-0.008203648041160805,-0.008237483136288814,109.52267761230469,97.91474060058594,0.02834309789997443
2020-08-26,122.95150756835938,123.40824339844946,121.55214798920018,122.61867553010855,163022400.0,0.013599102953315345,0.013507465013859328,111.06068496704101,98.66613571166992,0.02832884300018536
2020-08-27,121.48169708251953,123.88684074922567,120.33742571871558,123.55400871781482,155552400.0,-0.011954391734665393,-0.012026420087834219,112.46942596435547,99.3905110168457,0.028956160859343678
2020-08-28,121.284912109375,122.87376022104301,121.06140041082597,122.45589632606433,187630000.0,-0.001619873428429841,-0.0016211868419593236,113.37991943359376,100.11027145385742,0.01961974312906921
2020-08-31,125.39793395996094,127.30262091946506,122.44374225841678,123.97914969468255,225702700.0,0.03391206522767476,0.03334972916972978,114.3662010192871,100.92204147338867,0.02010440371116426
2020-09-01,130.39288330078125,130.99539444262734,126.84590719277946,129.01296330050218,151948100.0,0.03983278817348923,0.03905991962428046,115.56694679260254,101.7893312072754,0.021255549960880946
2020-09-02,127.69131469726562,134.0856002645823,123.41550776119645,133.70660835355852,200119000.0,-0.020718681381435733,-0.020936324697360526,116.61333389282227,102.56543807983398,0.02233601207581916
2020-09-03,117.4682388305664,125.20357217596391,117.09896674971186,123.32805227415068,257599600.0,-0.08006085528163287,-0.08344775817211646,116.96232185363769,103.1684634399414,0.029138172265722854
2020-09-04,117.54598236083984,120.20864558009525,107.76020180974345,116.68110262085477,332607200.0,0.0006618259628934364,0.0006616070526725099,117.44079933166503,103.74986022949219,0.028492895541683876
2020-09-08,109.63573455810547,115.63158886854931,109.49968655275791,110.73383843385653,231366600.0,-0.06729492275160609,-0.06966622966126873,117.4452938079834,104.22742218017578,0.03258038460256815
2020-09-09,114.00872802734375,115.77735955442189,112.00687240165654,113.95042385620658,176940500.0,0.03988657062283507,0.039111640496262874,117.83133163452149,104.75291519165039,0.03289125679104137
2020-09-10,110.28682708740234,117.09897712734502,109.32477117698187,116.9629291163385,182274400.0,-0.03264575444652573,-0.033190516017864526,117.85465354919434,105.1893231201172,0.033111442000878726
2020-09-11,108.8388900756836,111.97772918558881,106.89533846718923,111.33635359603639,180860300.0,-0.01312883006935417,-0.013215774987340284,117.70840110778809,105.60011840820313,0.03299795896870673
2020-09-14,112.10405731201172,112.6579692235783,109.61631362694925,111.4821213907461,140150100.0,0.03000000490686383,0.029558807005489858,117.73038749694824,106.07621704101562,0.03370870341440581
2020-09-15,112.27896118164062,115.4761040079777,110.40343385233226,114.9902161756601,184642000.0,0.0015601921448935574,0.0015589763095892398,117.77569618225098,106.50857391357422,0.0336997420086404
2020-09-16,108.96524047851562,112.7260162768132,108.87778419705087,111.97775201716324,154679000.0,-0.029513282526404838,-0.02995756273814145,117.60891685485839,106.88028228759765,0.03432049517018746
2020-09-17,107.22571563720703,109.03321883776769,105.64172408577352,106.62321951305975,178011000.0,-0.015964034344067457,-0.01609283213448946,117.34811515808106,107.1751008605957,0.03447821281500425
2020-09-18,103.82453155517578,107.75050700364507,103.09569964451083,107.28405873269399,287104900.0,-0.03171985434481961,-0.032233826907017045,116.79250373840333,107.39394165039063,0.03461119257804824
2020-09-21,106.97306823730469,107.0799641548333,100.1900707538578,101.58943010037062,195713800.0,0.03032555634942269,0.029874826426294118,116.09816970825196,107.67250350952149,0.033096109534959076
2020-09-22,108.65425872802734,109.674626367255,106.07905857827852,109.49970641236058,183055400.0,0.01571601636211062,0.01559379863106736,115.41561965942383,107.99327423095703,0.03321117356891218
2020-09-23,104.09663391113281,108.94579342871626,103.75650642522785,108.46962532813541,150718700.0,-0.041946122225201776,-0.04285126274424511,114.55535583496093,108.1922393798828,0.034205070840246043
2020-09-24,105.16557312011719,107.13827671141094,102.03645401086756,102.20165410941537,167743300.0,0.010268720215265814,0.010216355084659361,113.66605911254882,108.39963333129883,0.034107202865331
2020-09-25,109.11097717285156,109.26646484753799,104.63109048927913,105.3696421159189,149981400.0,0.03751611801923094,0.0368295084422652,113.04752311706542,108.70926483154297,0.0355107677098244
2020-09-28,111.71533966064453,112.06517952480382,109.59686822281799,111.76393141391246,137672400.0,0.023868931937683913,0.023588522270503638,112.56904449462891,109.07476654052735,0.036081681481296875
2020-09-29,110.8698959350586,112.0554635809669,110.36457578821059,111.31691932127065,99382200.0,-0.007567839189802639,-0.007596620585400769,111.84264259338379,109.38397598266602,0.0349955115612603
2020-09-30,112.54134368896484,113.95042293050288,110.41315990508242,110.57835999800264,142675200.0,0.01507575830038932,0.014963248428015406,110.95006561279297,109.75295089721679,0.03372052255507163
2020-10-01,113.49369812011719,114.39744992300979,112.5607942290766,114.31970607857447,116120400.0,0.008462262844350033,0.008426658618661233,110.24018478393555,110.13568618774414,0.03371716523822758
2020-10-02,109.83009338378906,112.11377235625194,109.05267722245038,109.70376520376246,144712000.0,-0.03228024812840902,-0.03281274615175101,109.85827751159668,110.5310450744629,0.029582252154875952
2020-10-05,113.21187591552734,113.35764376217921,110.34514039230349,110.69498025864371,106243800.0,0.030791037570377267,0.030326505123405612,109.64157218933106,110.99850219726562,0.0305271753204017
2020-10-06,109.96615600585938,112.84261156052911,109.08183644563537,112.43446007900816,161498200.0,-0.028669429628475962,-0.0290884254034071,109.65809326171875,111.35846084594726,0.027179154703407392
2020-10-07,111.83194732666016,112.28868308370595,110.9087559798063,111.38493140237664,96849000.0,0.016966959549821636,0.01682462838707033,109.54925422668457,111.78595138549805,0.025883441093232377
2020-10-08,111.72506713867188,113.11470685692662,111.35578758231397,112.9689390012096,83477200.0,-0.0009557214243626211,-0.0009561784172782625,109.62116622924805,112.17662551879883,0.02476721311604532
2020-10-09,113.6686019897461,113.69775407377182,111.67645888864146,112.02629872507018,100506900.0,0.017395691950329528,0.017246119025958063,109.86265182495117,112.58386001586913,0.02479509039584531
2020-10-12,120.88890075683594,121.64688463034302,115.91340641347355,116.67139028698064,240226800.0,0.06352060851193708,0.061584733478807115,110.30189399719238,112.94013717651367,0.02771514878330792
2020-10-13,117.68203735351562,121.85095605169045,116.27296553538521,121.73434029707663,262330500.0,-0.026527360107035935,-0.02688555945136135,110.57204780578613,113.18033187866212,0.028551882745650604
2020-10-14,117.7695083618164,119.5575722262898,116.2438206939987,117.58486859235376,150712000.0,0.0007432825796347409,0.0007430064819420793,111.01226119995117,113.40816268920898,0.027536616233949474
2020-10-15,117.30304718017578,117.77921521072741,114.81530369020432,115.36921555833267,112559200.0,-0.003960797562366891,-0.003968662294976782,111.51612777709961,113.61895217895508,0.027201607109880333
2020-10-16,115.6607437133789,118.11934252939484,115.45667170048786,117.85695893134891,115393800.0,-0.014000518369095105,-0.014099450108945212,112.10793838500976,113.7223974609375,0.02621858364955155
2020-10-19,112.70655059814453,117.02122972774796,112.39558266615455,116.57421378889114,120639300.0,-0.02554188240873856,-0.025873739314955516,112.39461250305176,113.81699981689454,0.026436216717813463
2020-10-20,114.19336700439453,115.62187849993559,112.36642390465587,112.9203357688391,124423700.0,0.01319192538818137,0.013105669698093556,112.67156791687012,113.90995025634766,0.026377994626703503
2020-10-21,113.5714340209961,115.35949783357893,113.16328257328865,113.37707442350195,89946000.0,-0.005446314437637212,-0.005461199679185663,113.14530792236329,114.05561950683594,0.02429865204934127
2020-10-22,112.48306274414062,114.70843049070997,111.35579911814942,114.13507884257669,101988000.0,-0.009583142858390459,-0.009629356657871275,113.51118240356445,114.10887298583984,0.02446165358699472
2020-10-23,111.7930908203125,113.26047437917072,111.05453912383231,113.10498668978074,82572600.0,-0.006134007262920682,-0.006152897573958322,113.6452880859375,114.10945602416992,0.023195531156977266
